,target,source,targ_word,src_word,alternatives,analogy_type
734,arrange,rearrange,assess,reassess,,D06 [re+verb_reg]
735,assess,reassess,examine,reexamine,,D06 [re+verb_reg]
736,examine,reexamine,marry,remarry,,D06 [re+verb_reg]
737,marry,remarry,assure,reassure,,D06 [re+verb_reg]
738,assure,reassure,configure,reconfigure,,D06 [re+verb_reg]
739,configure,reconfigure,discover,rediscover,,D06 [re+verb_reg]
740,discover,rediscover,grow,regrow,,D06 [re+verb_reg]
741,grow,regrow,learn,relearn,,D06 [re+verb_reg]
742,learn,relearn,unite,reunite,,D06 [re+verb_reg]
743,unite,reunite,send,resend,,D06 [re+verb_reg]
744,send,resend,confirm,reconfirm,,D06 [re+verb_reg]
745,confirm,reconfirm,assign,reassign,,D06 [re+verb_reg]
746,assign,reassign,investigate,reinvestigate,,D06 [re+verb_reg]
747,investigate,reinvestigate,invest,reinvest,,D06 [re+verb_reg]
748,invest,reinvest,submit,resubmit,,D06 [re+verb_reg]
749,submit,resubmit,distribute,redistribute,,D06 [re+verb_reg]
750,distribute,redistribute,calculate,recalculate,,D06 [re+verb_reg]
751,calculate,recalculate,connect,reconnect,,D06 [re+verb_reg]
752,connect,reconnect,solve,resolve,,D06 [re+verb_reg]
753,solve,resolve,deem,redeem,,D06 [re+verb_reg]
754,deem,redeem,locate,relocate,,D06 [re+verb_reg]
755,locate,relocate,create,recreate,,D06 [re+verb_reg]
756,create,recreate,decorate,redecorate,,D06 [re+verb_reg]
757,decorate,redecorate,develop,redevelop,,D06 [re+verb_reg]
758,develop,redevelop,evaluate,reevaluate,,D06 [re+verb_reg]
759,evaluate,reevaluate,install,reinstall,,D06 [re+verb_reg]
760,install,reinstall,upload,reupload,,D06 [re+verb_reg]
761,upload,reupload,appoint,reappoint,,D06 [re+verb_reg]
762,appoint,reappoint,engage,reengage,,D06 [re+verb_reg]
763,engage,reengage,apply,reapply,,D06 [re+verb_reg]
764,apply,reapply,introduce,reintroduce,,D06 [re+verb_reg]
765,introduce,reintroduce,adjust,readjust,,D06 [re+verb_reg]
766,adjust,readjust,negotiate,renegotiate,,D06 [re+verb_reg]
767,negotiate,renegotiate,organize,reorganize,['reorganise'],D06 [re+verb_reg]
768,organize,reorganize,integrate,reintegrate,,D06 [re+verb_reg]
769,integrate,reintegrate,tell,retell,,D06 [re+verb_reg]
770,tell,retell,occur,reoccur,,D06 [re+verb_reg]
771,occur,reoccur,acquire,reacquire,,D06 [re+verb_reg]
772,acquire,reacquire,commend,recommend,,D06 [re+verb_reg]
773,commend,recommend,establish,reestablish,,D06 [re+verb_reg]
774,establish,reestablish,consider,reconsider,,D06 [re+verb_reg]
775,consider,reconsider,emerge,reemerge,,D06 [re+verb_reg]
776,emerge,reemerge,publish,republish,,D06 [re+verb_reg]
777,publish,republish,cognize,recognize,,D06 [re+verb_reg]
778,cognize,recognize,write,rewrite,,D06 [re+verb_reg]
779,write,rewrite,interpret,reinterpret,,D06 [re+verb_reg]
780,interpret,reinterpret,generate,regenerate,,D06 [re+verb_reg]
781,generate,regenerate,appear,reappear,,D06 [re+verb_reg]
782,learn,learnable,recognize,recognizable,['recognisable'],D07 [verb+able_reg]
783,recognize,recognizable,discover,discoverable,,D07 [verb+able_reg]
784,discover,discoverable,sustain,sustainable,,D07 [verb+able_reg]
785,sustain,sustainable,contain,containable,,D07 [verb+able_reg]
786,contain,containable,prefer,preferable,,D07 [verb+able_reg]
787,prefer,preferable,imagine,imaginable,,D07 [verb+able_reg]
788,imagine,imaginable,adapt,adaptable,,D07 [verb+able_reg]
789,adapt,adaptable,advise,advisable,,D07 [verb+able_reg]
790,advise,advisable,protect,protectable,,D07 [verb+able_reg]
791,protect,protectable,observe,observable,,D07 [verb+able_reg]
792,observe,observable,define,definable,,D07 [verb+able_reg]
793,define,definable,afford,affordable,,D07 [verb+able_reg]
794,afford,affordable,extend,extendable,,D07 [verb+able_reg]
795,extend,extendable,improve,improvable,,D07 [verb+able_reg]
796,improve,improvable,maintain,maintainable,,D07 [verb+able_reg]
797,maintain,maintainable,prevent,preventable,,D07 [verb+able_reg]
798,prevent,preventable,publish,publishable,,D07 [verb+able_reg]
799,publish,publishable,predict,predictable,,D07 [verb+able_reg]
800,predict,predictable,admire,admirable,,D07 [verb+able_reg]
801,admire,admirable,dispose,disposable,,D07 [verb+able_reg]
802,dispose,disposable,adjust,adjustable,,D07 [verb+able_reg]
803,adjust,adjustable,identify,identifiable,,D07 [verb+able_reg]
804,identify,identifiable,rely,reliable,,D07 [verb+able_reg]
805,rely,reliable,enjoy,enjoyable,,D07 [verb+able_reg]
806,enjoy,enjoyable,believe,believeable,['believable'],D07 [verb+able_reg]
807,believe,believeable,adore,adorable,,D07 [verb+able_reg]
808,adore,adorable,expand,expandable,,D07 [verb+able_reg]
809,expand,expandable,accept,acceptable,,D07 [verb+able_reg]
810,accept,acceptable,foresee,foreseeable,,D07 [verb+able_reg]
811,foresee,foreseeable,download,downloadable,,D07 [verb+able_reg]
812,download,downloadable,avoid,avoidable,,D07 [verb+able_reg]
813,avoid,avoidable,renew,renewable,,D07 [verb+able_reg]
814,renew,renewable,manage,manageable,,D07 [verb+able_reg]
815,manage,manageable,survive,survivable,,D07 [verb+able_reg]
816,survive,survivable,achieve,achieveable,,D07 [verb+able_reg]
817,achieve,achieveable,recommend,recommendable,,D07 [verb+able_reg]
818,recommend,recommendable,consider,considerable,,D07 [verb+able_reg]
819,consider,considerable,explain,explainable,,D07 [verb+able_reg]
820,explain,explainable,expect,expectable,,D07 [verb+able_reg]
821,expect,expectable,replace,replaceable,,D07 [verb+able_reg]
822,replace,replaceable,perform,performable,,D07 [verb+able_reg]
823,perform,performable,edit,editable,,D07 [verb+able_reg]
824,edit,editable,represent,representable,,D07 [verb+able_reg]
825,represent,representable,understand,understandable,,D07 [verb+able_reg]
826,understand,understandable,vary,variable,,D07 [verb+able_reg]
827,vary,variable,execute,executable,,D07 [verb+able_reg]
828,execute,executable,deliver,deliverable,,D07 [verb+able_reg]
829,deliver,deliverable,write,writeable,['writable'],D07 [verb+able_reg]
830,write,writeable,inflate,inflatable,,D07 [verb+able_reg]
831,skydive,skydiver,offend,offender,,D08 [verb+er_irreg]
832,offend,offender,tell,teller,,D08 [verb+er_irreg]
833,tell,teller,provide,provider,,D08 [verb+er_irreg]
834,provide,provider,explore,explorer,,D08 [verb+er_irreg]
835,explore,explorer,listen,listener,,D08 [verb+er_irreg]
836,listen,listener,develop,developer,,D08 [verb+er_irreg]
837,develop,developer,molest,molester,,D08 [verb+er_irreg]
838,molest,molester,defend,defender,,D08 [verb+er_irreg]
839,defend,defender,teach,teacher,,D08 [verb+er_irreg]
840,teach,teacher,bake,baker,,D08 [verb+er_irreg]
841,bake,baker,deliver,deliverer,,D08 [verb+er_irreg]
842,deliver,deliverer,subscribe,subscriber,,D08 [verb+er_irreg]
843,subscribe,subscriber,receive,receiver,"['mouthpiece', 'dial', 'wire', 'screen', 'display', 'telephone_receiver']",D08 [verb+er_irreg]
844,receive,receiver,believe,believer,,D08 [verb+er_irreg]
845,believe,believer,organise,organiser,,D08 [verb+er_irreg]
846,organise,organiser,discover,discoverer,,D08 [verb+er_irreg]
847,discover,discoverer,destroy,destroyer,,D08 [verb+er_irreg]
848,destroy,destroyer,write,writer,"['author', 'philosopher']",D08 [verb+er_irreg]
849,write,writer,achieve,achiever,,D08 [verb+er_irreg]
850,achieve,achiever,preach,preacher,,D08 [verb+er_irreg]
851,preach,preacher,follow,follower,,D08 [verb+er_irreg]
852,follow,follower,choreograph,choreographer,,D08 [verb+er_irreg]
853,choreograph,choreographer,learn,learner,,D08 [verb+er_irreg]
854,learn,learner,eat,eater,,D08 [verb+er_irreg]
855,eat,eater,perform,performer,,D08 [verb+er_irreg]
856,perform,performer,observe,observer,,D08 [verb+er_irreg]
857,observe,observer,speak,speaker,,D08 [verb+er_irreg]
858,speak,speaker,determine,determiner,,D08 [verb+er_irreg]
859,determine,determiner,entertain,entertainer,,D08 [verb+er_irreg]
860,entertain,entertainer,send,sender,,D08 [verb+er_irreg]
861,send,sender,suffer,sufferer,,D08 [verb+er_irreg]
862,suffer,sufferer,consume,consumer,,D08 [verb+er_irreg]
863,consume,consumer,announce,announcer,,D08 [verb+er_irreg]
864,announce,announcer,publish,publisher,,D08 [verb+er_irreg]
865,publish,publisher,manage,manager,,D08 [verb+er_irreg]
866,manage,manager,contend,contender,,D08 [verb+er_irreg]
867,contend,contender,borrow,borrower,,D08 [verb+er_irreg]
868,borrow,borrower,examine,examiner,,D08 [verb+er_irreg]
869,examine,examiner,lose,loser,,D08 [verb+er_irreg]
870,lose,loser,slay,slayer,,D08 [verb+er_irreg]
871,slay,slayer,promote,promoter,,D08 [verb+er_irreg]
872,promote,promoter,recommend,recommender,,D08 [verb+er_irreg]
873,recommend,recommender,advertise,advertiser,,D08 [verb+er_irreg]
874,advertise,advertiser,begin,beginner,,D08 [verb+er_irreg]
875,begin,beginner,intrude,intruder,,D08 [verb+er_irreg]
876,intrude,intruder,organize,organizer,,D08 [verb+er_irreg]
877,organize,organizer,compose,composer,,D08 [verb+er_irreg]
878,compose,composer,mourn,mourner,,D08 [verb+er_irreg]
879,mourn,mourner,interpret,interpreter,,D08 [verb+er_irreg]
880,continue,continuation,determine,determination,,D09 [verb+tion_irreg]
881,determine,determination,stabilize,stabilization,,D09 [verb+tion_irreg]
882,stabilize,stabilization,optimize,optimization,['optimisation'],D09 [verb+tion_irreg]
883,optimize,optimization,configure,configuration,,D09 [verb+tion_irreg]
884,configure,configuration,accuse,accusation,,D09 [verb+tion_irreg]
885,accuse,accusation,civilize,civilization,['civilisation'],D09 [verb+tion_irreg]
886,civilize,civilization,install,installation,['instalation'],D09 [verb+tion_irreg]
887,install,installation,occupy,occupation,,D09 [verb+tion_irreg]
888,occupy,occupation,starve,starvation,,D09 [verb+tion_irreg]
889,starve,starvation,modernize,modernization,['modernisation'],D09 [verb+tion_irreg]
890,modernize,modernization,illumine,illumination,,D09 [verb+tion_irreg]
891,illumine,illumination,randomize,randomization,['randomisation'],D09 [verb+tion_irreg]
892,randomize,randomization,expire,expiration,,D09 [verb+tion_irreg]
893,expire,expiration,allege,allegation,,D09 [verb+tion_irreg]
894,allege,allegation,explore,exploration,,D09 [verb+tion_irreg]
895,explore,exploration,characterize,characterization,['characterisation'],D09 [verb+tion_irreg]
896,characterize,characterization,observe,observation,,D09 [verb+tion_irreg]
897,observe,observation,aspire,aspiration,,D09 [verb+tion_irreg]
898,aspire,aspiration,maximize,maximization,['maximisation'],D09 [verb+tion_irreg]
899,maximize,maximization,restore,restoration,,D09 [verb+tion_irreg]
900,restore,restoration,compile,compilation,,D09 [verb+tion_irreg]
901,compile,compilation,deprive,deprivation,,D09 [verb+tion_irreg]
902,deprive,deprivation,prepare,preparation,,D09 [verb+tion_irreg]
903,prepare,preparation,colonize,colonization,,D09 [verb+tion_irreg]
904,colonize,colonization,realize,realization,['realisation'],D09 [verb+tion_irreg]
905,realize,realization,reorganize,reorganization,['reorganisation'],D09 [verb+tion_irreg]
906,reorganize,reorganization,inspire,inspiration,,D09 [verb+tion_irreg]
907,inspire,inspiration,oblige,obligation,,D09 [verb+tion_irreg]
908,oblige,obligation,perspire,perspiration,,D09 [verb+tion_irreg]
909,perspire,perspiration,visualize,visualization,,D09 [verb+tion_irreg]
910,visualize,visualization,degrade,degradation,,D09 [verb+tion_irreg]
911,degrade,degradation,privatize,privatization,['privatisation'],D09 [verb+tion_irreg]
912,privatize,privatization,consult,consulation,,D09 [verb+tion_irreg]
913,consult,consulation,customize,customization,,D09 [verb+tion_irreg]
914,customize,customization,minimize,minimization,['minimisation'],D09 [verb+tion_irreg]
915,minimize,minimization,globalize,globalization,['globalisation'],D09 [verb+tion_irreg]
916,globalize,globalization,specialize,specialization,['specialisation'],D09 [verb+tion_irreg]
917,specialize,specialization,admire,admiration,,D09 [verb+tion_irreg]
918,admire,admiration,derive,derivation,,D09 [verb+tion_irreg]
919,derive,derivation,condense,condensation,,D09 [verb+tion_irreg]
920,condense,condensation,examine,examination,,D09 [verb+tion_irreg]
921,examine,examination,improvize,improvization,['improvisation'],D09 [verb+tion_irreg]
922,improvize,improvization,organize,organization,,D09 [verb+tion_irreg]
923,organize,organization,compute,computation,,D09 [verb+tion_irreg]
924,compute,computation,imagine,imagination,,D09 [verb+tion_irreg]
925,imagine,imagination,authorize,authorization,['authorisation'],D09 [verb+tion_irreg]
926,authorize,authorization,declare,declaration,,D09 [verb+tion_irreg]
927,declare,declaration,standardize,standardization,['standardisation'],D09 [verb+tion_irreg]
928,standardize,standardization,utilize,utilization,['utilisation'],D09 [verb+tion_irreg]
929,achieve,achievement,displace,displacement,,D10 [verb+ment_irreg]
930,displace,displacement,resent,resentment,,D10 [verb+ment_irreg]
931,resent,resentment,fulfil,fulfilment,,D10 [verb+ment_irreg]
932,fulfil,fulfilment,replace,replacement,,D10 [verb+ment_irreg]
933,replace,replacement,commit,commitment,,D10 [verb+ment_irreg]
934,commit,commitment,adjust,adjustment,,D10 [verb+ment_irreg]
935,adjust,adjustment,infringe,infringement,,D10 [verb+ment_irreg]
936,infringe,infringement,harass,harassment,,D10 [verb+ment_irreg]
937,harass,harassment,disappoint,disappointment,,D10 [verb+ment_irreg]
938,disappoint,disappointment,enjoy,enjoyment,,D10 [verb+ment_irreg]
939,enjoy,enjoyment,advertise,advertisement,['advertizement'],D10 [verb+ment_irreg]
940,advertise,advertisement,engage,engagement,,D10 [verb+ment_irreg]
941,engage,engagement,assess,assessment,,D10 [verb+ment_irreg]
942,assess,assessment,endorse,endorsement,,D10 [verb+ment_irreg]
943,endorse,endorsement,align,alignment,,D10 [verb+ment_irreg]
944,align,alignment,entitle,entitlement,,D10 [verb+ment_irreg]
945,entitle,entitlement,establish,establishment,,D10 [verb+ment_irreg]
946,establish,establishment,manage,management,,D10 [verb+ment_irreg]
947,manage,management,punish,punishment,,D10 [verb+ment_irreg]
948,punish,punishment,appoint,appointment,,D10 [verb+ment_irreg]
949,appoint,appointment,amuse,amusement,,D10 [verb+ment_irreg]
950,amuse,amusement,excite,excitement,,D10 [verb+ment_irreg]
951,excite,excitement,reinforce,reinforcement,,D10 [verb+ment_irreg]
952,reinforce,reinforcement,enhance,enhancement,,D10 [verb+ment_irreg]
953,enhance,enhancement,invest,investment,,D10 [verb+ment_irreg]
954,invest,investment,accomplish,accomplishment,,D10 [verb+ment_irreg]
955,accomplish,accomplishment,arrange,arrangement,,D10 [verb+ment_irreg]
956,arrange,arrangement,disagree,disagreement,,D10 [verb+ment_irreg]
957,disagree,disagreement,redevelop,redevelopment,,D10 [verb+ment_irreg]
958,redevelop,redevelopment,develop,development,,D10 [verb+ment_irreg]
959,develop,development,agree,agreement,,D10 [verb+ment_irreg]
960,agree,agreement,equip,equipment,,D10 [verb+ment_irreg]
961,equip,equipment,detach,detachment,,D10 [verb+ment_irreg]
962,detach,detachment,announce,announcement,,D10 [verb+ment_irreg]
963,announce,announcement,enroll,enrollment,['enrolment'],D10 [verb+ment_irreg]
964,enroll,enrollment,improve,improvement,,D10 [verb+ment_irreg]
965,improve,improvement,involve,involvement,,D10 [verb+ment_irreg]
966,involve,involvement,embarrass,embarrassment,,D10 [verb+ment_irreg]
967,embarrass,embarrassment,encourage,encouragement,,D10 [verb+ment_irreg]
968,encourage,encouragement,impair,impairment,,D10 [verb+ment_irreg]
969,impair,impairment,acknowledge,acknowledgement,,D10 [verb+ment_irreg]
970,acknowledge,acknowledgement,assign,assignment,,D10 [verb+ment_irreg]
971,assign,assignment,reimburse,reimbursement,,D10 [verb+ment_irreg]
972,reimburse,reimbursement,enforce,enforcement,,D10 [verb+ment_irreg]
973,enforce,enforcement,fulfill,fulfillment,,D10 [verb+ment_irreg]
974,fulfill,fulfillment,require,requirement,,D10 [verb+ment_irreg]
975,require,requirement,amend,amendment,,D10 [verb+ment_irreg]
976,amend,amendment,entertain,entertainment,,D10 [verb+ment_irreg]
977,entertain,entertainment,enlighten,enlightenment,,D10 [verb+ment_irreg]
978,manila,philippines,amman,jordan,,E01 [country - capital]
979,amman,jordan,berlin,germany,,E01 [country - capital]
980,berlin,germany,oslo,norway,,E01 [country - capital]
981,oslo,norway,stockholm,sweden,,E01 [country - capital]
982,stockholm,sweden,jakarta,indonesia,,E01 [country - capital]
983,jakarta,indonesia,bucharest,romania,,E01 [country - capital]
984,bucharest,romania,kiev,ukraine,,E01 [country - capital]
985,kiev,ukraine,madrid,spain,,E01 [country - capital]
986,madrid,spain,ottawa,canada,,E01 [country - capital]
987,ottawa,canada,damascus,syria,,E01 [country - capital]
988,damascus,syria,nairobi,kenya,,E01 [country - capital]
989,nairobi,kenya,taipei,taiwan,,E01 [country - capital]
990,taipei,taiwan,sofia,bulgaria,,E01 [country - capital]
991,sofia,bulgaria,kingston,jamaica,,E01 [country - capital]
992,kingston,jamaica,bangkok,thailand,,E01 [country - capital]
993,bangkok,thailand,canberra,australia,,E01 [country - capital]
994,canberra,australia,dublin,ireland,,E01 [country - capital]
995,dublin,ireland,kabul,afghanistan,,E01 [country - capital]
996,kabul,afghanistan,athens,greece,,E01 [country - capital]
997,athens,greece,budapest,hungary,,E01 [country - capital]
998,budapest,hungary,conakry,guinea,,E01 [country - capital]
999,conakry,guinea,tbilisi,georgia,,E01 [country - capital]
1000,tbilisi,georgia,copenhagen,denmark,,E01 [country - capital]
1001,copenhagen,denmark,tehran,iran,,E01 [country - capital]
1002,tehran,iran,havana,cuba,,E01 [country - capital]
1003,havana,cuba,islamabad,pakistan,,E01 [country - capital]
1004,islamabad,pakistan,zagreb,croatia,,E01 [country - capital]
1005,zagreb,croatia,ankara,turkey,,E01 [country - capital]
1006,ankara,turkey,moscow,russia,,E01 [country - capital]
1007,moscow,russia,hanoi,vietnam,,E01 [country - capital]
1008,hanoi,vietnam,paris,france,,E01 [country - capital]
1009,paris,france,santiago,chile,,E01 [country - capital]
1010,santiago,chile,dhaka,bangladesh,,E01 [country - capital]
1011,dhaka,bangladesh,abuja,nigeria,,E01 [country - capital]
1012,abuja,nigeria,tokyo,japan,,E01 [country - capital]
1013,tokyo,japan,belgrade,serbia,,E01 [country - capital]
1014,belgrade,serbia,beirut,lebanon,,E01 [country - capital]
1015,beirut,lebanon,bern,switzerland,,E01 [country - capital]
1016,bern,switzerland,baghdad,iraq,,E01 [country - capital]
1017,baghdad,iraq,rome,italy,,E01 [country - capital]
1018,rome,italy,cairo,egypt,,E01 [country - capital]
1019,cairo,egypt,helsinki,finland,,E01 [country - capital]
1020,helsinki,finland,lisbon,portugal,,E01 [country - capital]
1021,lisbon,portugal,london,england,"['uk', 'britain']",E01 [country - capital]
1022,london,england,beijing,china,,E01 [country - capital]
1023,beijing,china,vienna,austria,,E01 [country - capital]
1024,vienna,austria,warsaw,poland,,E01 [country - capital]
1025,warsaw,poland,lima,peru,,E01 [country - capital]
1026,lima,peru,brussels,belgium,,E01 [country - capital]
1027,denmark,danish,jamaica,english,['british'],E02 [country - language]
1028,jamaica,english,israel,hebrew,['arabic'],E02 [country - language]
1029,israel,hebrew,peru,spanish,,E02 [country - language]
1030,peru,spanish,colombia,spanish,,E02 [country - language]
1031,colombia,spanish,brazil,portuguese,,E02 [country - language]
1032,brazil,portuguese,iraq,arabic,,E02 [country - language]
1033,iraq,arabic,nicaragua,spanish,,E02 [country - language]
1034,nicaragua,spanish,barbados,english,['british'],E02 [country - language]
1035,barbados,english,australia,english,['british'],E02 [country - language]
1036,australia,english,chile,spanish,,E02 [country - language]
1037,chile,spanish,guam,english,['british'],E02 [country - language]
1038,guam,english,egypt,arabic,,E02 [country - language]
1039,egypt,arabic,mexico,spanish,,E02 [country - language]
1040,mexico,spanish,kosovo,albanian,['serbian'],E02 [country - language]
1041,kosovo,albanian,moldova,moldovan,['romanian'],E02 [country - language]
1042,moldova,moldovan,mozambique,portuguese,,E02 [country - language]
1043,mozambique,portuguese,norway,norwegian,"['bokmål', 'bokmal', 'nynorsk']",E02 [country - language]
1044,norway,norwegian,cambodia,khmer,,E02 [country - language]
1045,cambodia,khmer,guyana,english,['british'],E02 [country - language]
1046,guyana,english,venezuela,spanish,,E02 [country - language]
1047,venezuela,spanish,netherlands,dutch,,E02 [country - language]
1048,netherlands,dutch,usa,english,['british'],E02 [country - language]
1049,usa,english,kuwait,arabic,,E02 [country - language]
1050,kuwait,arabic,austria,german,,E02 [country - language]
1051,austria,german,ethiopia,amharic,,E02 [country - language]
1052,ethiopia,amharic,guadeloupe,french,,E02 [country - language]
1053,guadeloupe,french,belize,english,['british'],E02 [country - language]
1054,belize,english,haiti,creole,['french'],E02 [country - language]
1055,haiti,creole,andorra,catalan,,E02 [country - language]
1056,andorra,catalan,switzerland,german,,E02 [country - language]
1057,switzerland,german,fiji,english,['british'],E02 [country - language]
1058,fiji,english,iran,persian,,E02 [country - language]
1059,iran,persian,kazakhstan,kazak,"['qazaq', 'russian']",E02 [country - language]
1060,kazakhstan,kazak,palestine,arabic,,E02 [country - language]
1061,palestine,arabic,argentina,spanish,,E02 [country - language]
1062,argentina,spanish,philippines,tagalog,['filipino'],E02 [country - language]
1063,philippines,tagalog,jordan,arabic,,E02 [country - language]
1064,jordan,arabic,canada,english,['british'],E02 [country - language]
1065,canada,english,ireland,english,['british'],E02 [country - language]
1066,ireland,english,syria,arabic,,E02 [country - language]
1067,syria,arabic,bahamas,english,['british'],E02 [country - language]
1068,bahamas,english,taiwan,chinese,,E02 [country - language]
1069,taiwan,chinese,bolivia,spanish,,E02 [country - language]
1070,bolivia,spanish,guatemala,spanish,,E02 [country - language]
1071,guatemala,spanish,cyprus,greek,,E02 [country - language]
1072,cyprus,greek,bangladesh,bengali,['bangla'],E02 [country - language]
1073,bangladesh,bengali,ecuador,spanish,,E02 [country - language]
1074,ecuador,spanish,morocco,berber,['arabic'],E02 [country - language]
1075,morocco,berber,cuba,spanish,,E02 [country - language]
1076,aberdeen,aberdeenshire,birmingham,midlands,,E03 [UK_city - county]
1077,birmingham,midlands,salford,manchester,,E03 [UK_city - county]
1078,salford,manchester,preston,lancashire,,E03 [UK_city - county]
1079,preston,lancashire,edinburgh,lowlands,,E03 [UK_city - county]
1080,edinburgh,lowlands,southampton,hampshire,,E03 [UK_city - county]
1081,southampton,hampshire,exeter,devon,,E03 [UK_city - county]
1082,exeter,devon,plymouth,devon,,E03 [UK_city - county]
1083,plymouth,devon,canterbury,kent,,E03 [UK_city - county]
1084,canterbury,kent,reading,berkshire,,E03 [UK_city - county]
1085,reading,berkshire,hull,yorkshire,,E03 [UK_city - county]
1086,hull,yorkshire,york,yorkshire,,E03 [UK_city - county]
1087,york,yorkshire,norwich,norfolk,,E03 [UK_city - county]
1088,norwich,norfolk,wakefield,yorkshire,,E03 [UK_city - county]
1089,wakefield,yorkshire,dundee,lowlands,,E03 [UK_city - county]
1090,dundee,lowlands,sheffield,yorkshire,,E03 [UK_city - county]
1091,sheffield,yorkshire,liverpool,lancashire,,E03 [UK_city - county]
1092,liverpool,lancashire,worcester,worcestershire,,E03 [UK_city - county]
1093,worcester,worcestershire,leicester,midlands,,E03 [UK_city - county]
1094,leicester,midlands,bradford,yorkshire,,E03 [UK_city - county]
1095,bradford,yorkshire,wells,somerset,,E03 [UK_city - county]
1096,wells,somerset,brighton,sussex,,E03 [UK_city - county]
1097,brighton,sussex,derby,derbyshire,,E03 [UK_city - county]
1098,derby,derbyshire,wolverhampton,midlands,,E03 [UK_city - county]
1099,wolverhampton,midlands,bath,somerset,,E03 [UK_city - county]
1100,bath,somerset,coventry,midlands,,E03 [UK_city - county]
1101,coventry,midlands,hereford,herefordshire,,E03 [UK_city - county]
1102,hereford,herefordshire,nottingham,nottinghamshire,,E03 [UK_city - county]
1103,nottingham,nottinghamshire,belfast,antrim,,E03 [UK_city - county]
1104,belfast,antrim,winchester,hampshire,,E03 [UK_city - county]
1105,winchester,hampshire,inverness,highlands,,E03 [UK_city - county]
1106,inverness,highlands,cambridge,cambridgeshire,,E03 [UK_city - county]
1107,cambridge,cambridgeshire,chester,cheshire,,E03 [UK_city - county]
1108,chester,cheshire,glasgow,lowlands,,E03 [UK_city - county]
1109,glasgow,lowlands,gloucester,gloucestershire,,E03 [UK_city - county]
1110,gloucester,gloucestershire,crawley,sussex,,E03 [UK_city - county]
1111,crawley,sussex,cardiff,glamorgan,,E03 [UK_city - county]
1112,cardiff,glamorgan,ely,cambridgeshire,,E03 [UK_city - county]
1113,ely,cambridgeshire,lincoln,lincolnshire,,E03 [UK_city - county]
1114,lincoln,lincolnshire,stirling,stirlingshire,,E03 [UK_city - county]
1115,stirling,stirlingshire,salisbury,wiltshire,,E03 [UK_city - county]
1116,salisbury,wiltshire,lancaster,lancashire,,E03 [UK_city - county]
1117,lancaster,lancashire,chichester,sussex,,E03 [UK_city - county]
1118,chichester,sussex,portsmouth,hampshire,,E03 [UK_city - county]
1119,portsmouth,hampshire,newcastle,northumberland,,E03 [UK_city - county]
1120,newcastle,northumberland,newport,gwent,,E03 [UK_city - county]
1121,newport,gwent,oxford,oxfordshire,,E03 [UK_city - county]
1122,oxford,oxfordshire,swansea,glamorgan,,E03 [UK_city - county]
1123,swansea,glamorgan,leeds,yorkshire,,E03 [UK_city - county]
1124,leeds,yorkshire,carlisle,cumbria,,E03 [UK_city - county]
1125,truman,american,strauss,austrian,,E04 [name - nationality]
1126,strauss,austrian,machiavelli,italian,,E04 [name - nationality]
1127,machiavelli,italian,locke,english,['british'],E04 [name - nationality]
1128,locke,english,kepler,german,,E04 [name - nationality]
1129,kepler,german,lavoisier,french,,E04 [name - nationality]
1130,lavoisier,french,hume,scottish,['british'],E04 [name - nationality]
1131,hume,scottish,newton,english,['british'],E04 [name - nationality]
1132,newton,english,depp,american,,E04 [name - nationality]
1133,depp,american,beethoven,german,,E04 [name - nationality]
1134,beethoven,german,pascal,french,,E04 [name - nationality]
1135,pascal,french,aristotle,greek,,E04 [name - nationality]
1136,aristotle,greek,mozart,german,,E04 [name - nationality]
1137,mozart,german,stalin,soviet,['georgian'],E04 [name - nationality]
1138,stalin,soviet,dickens,english,['british'],E04 [name - nationality]
1139,dickens,english,wagner,german,,E04 [name - nationality]
1140,wagner,german,leibniz,german,,E04 [name - nationality]
1141,leibniz,german,caesar,roman,,E04 [name - nationality]
1142,caesar,roman,hitler,german,,E04 [name - nationality]
1143,hitler,german,mencius,chinese,,E04 [name - nationality]
1144,mencius,chinese,gorbachev,soviet,['georgian'],E04 [name - nationality]
1145,gorbachev,soviet,galilei,italian,,E04 [name - nationality]
1146,galilei,italian,lincoln,american,,E04 [name - nationality]
1147,lincoln,american,plato,greek,,E04 [name - nationality]
1148,plato,greek,raphael,italian,,E04 [name - nationality]
1149,raphael,italian,jolie,american,,E04 [name - nationality]
1150,jolie,american,homer,greek,,E04 [name - nationality]
1151,homer,greek,einstein,jewish,"['german', 'american']",E04 [name - nationality]
1152,einstein,jewish,edison,american,,E04 [name - nationality]
1153,edison,american,darwin,english,['british'],E04 [name - nationality]
1154,darwin,english,hawking,english,['british'],E04 [name - nationality]
1155,hawking,english,kant,german,,E04 [name - nationality]
1156,kant,german,copernicus,polish,,E04 [name - nationality]
1157,copernicus,polish,tolstoi,russian,,E04 [name - nationality]
1158,tolstoi,russian,rousseau,french,,E04 [name - nationality]
1159,rousseau,french,tchaikovsky,russian,,E04 [name - nationality]
1160,tchaikovsky,russian,euclid,greek,,E04 [name - nationality]
1161,euclid,greek,michelangelo,italian,,E04 [name - nationality]
1162,michelangelo,italian,maxwell,scottish,['british'],E04 [name - nationality]
1163,maxwell,scottish,fermi,italian,,E04 [name - nationality]
1164,fermi,italian,lennon,english,['british'],E04 [name - nationality]
