,target,source,targ_word,src_word,alternatives,analogy_type
803,considering,considered,following,followed,,I09 [verb_Ving - Ved]
804,losing,lost,involving,involved,,I09 [verb_Ving - Ved]
805,losing,lost,remaining,remained,,I09 [verb_Ving - Ved]
806,reducing,reduced,continuing,continued,,I09 [verb_Ving - Ved]
807,reducing,reduced,uniting,united,,I09 [verb_Ving - Ved]
808,hearing,heard,performing,performed,,I09 [verb_Ving - Ved]
809,hearing,heard,locating,located,,I09 [verb_Ving - Ved]
810,applying,applied,losing,lost,"bewildered, trapped, desperate",I09 [verb_Ving - Ved]
811,applying,applied,managing,managed,,I09 [verb_Ving - Ved]
812,appointing,appointed,introducing,introduced,,I09 [verb_Ving - Ved]
813,appointing,appointed,understanding,understood,,I09 [verb_Ving - Ved]
814,locating,located,continuing,continued,,I09 [verb_Ving - Ved]
815,locating,located,sending,sent,,I09 [verb_Ving - Ved]
816,continuing,continued,applying,applied,,I09 [verb_Ving - Ved]
817,continuing,continued,describing,described,,I09 [verb_Ving - Ved]
818,attending,attended,publishing,published,,I09 [verb_Ving - Ved]
819,attending,attended,failing,failed,,I09 [verb_Ving - Ved]
820,becoming,became,adding,added,,I09 [verb_Ving - Ved]
821,becoming,became,replacing,replaced,,I09 [verb_Ving - Ved]
822,establishing,established,attending,attended,,I09 [verb_Ving - Ved]
823,establishing,established,proposing,proposed,,I09 [verb_Ving - Ved]
824,managing,managed,suffering,suffered,,I09 [verb_Ving - Ved]
825,managing,managed,applying,applied,,I09 [verb_Ving - Ved]
826,replacing,replaced,marrying,married,,I09 [verb_Ving - Ved]
827,replacing,replaced,attending,attended,,I09 [verb_Ving - Ved]
828,involving,involved,sending,sent,,I09 [verb_Ving - Ved]
829,involving,involved,uniting,united,,I09 [verb_Ving - Ved]
830,agreeing,agreed,uniting,united,,I09 [verb_Ving - Ved]
831,agreeing,agreed,managing,managed,,I09 [verb_Ving - Ved]
832,publishing,published,reducing,reduced,,I09 [verb_Ving - Ved]
833,publishing,published,creating,created,,I09 [verb_Ving - Ved]
834,remaining,remained,losing,lost,"bewildered, trapped, desperate",I09 [verb_Ving - Ved]
835,remaining,remained,failing,failed,,I09 [verb_Ving - Ved]
836,sending,sent,teaching,taught,,I09 [verb_Ving - Ved]
837,sending,sent,continuing,continued,,I09 [verb_Ving - Ved]
838,representing,represented,losing,lost,"bewildered, trapped, desperate",I09 [verb_Ving - Ved]
839,representing,represented,agreeing,agreed,,I09 [verb_Ving - Ved]
840,expecting,expected,representing,represented,,I09 [verb_Ving - Ved]
841,expecting,expected,publishing,published,,I09 [verb_Ving - Ved]
842,creating,created,asking,asked,,I09 [verb_Ving - Ved]
843,creating,created,becoming,became,,I09 [verb_Ving - Ved]
844,introducing,introduced,proposing,proposed,,I09 [verb_Ving - Ved]
845,introducing,introduced,providing,provided,,I09 [verb_Ving - Ved]
846,containing,contained,considering,considered,,I09 [verb_Ving - Ved]
847,containing,contained,improving,improved,,I09 [verb_Ving - Ved]
848,deciding,decided,including,included,,I09 [verb_Ving - Ved]
849,deciding,decided,spending,spent,,I09 [verb_Ving - Ved]
850,marrying,married,proposing,proposed,,I09 [verb_Ving - Ved]
851,marrying,married,replacing,replaced,,I09 [verb_Ving - Ved]
852,relating,related,involving,involved,,I09 [verb_Ving - Ved]
853,relating,related,reducing,reduced,,I09 [verb_Ving - Ved]
854,asking,asked,asking,asked,,I09 [verb_Ving - Ved]
855,asking,asked,attending,attended,,I09 [verb_Ving - Ved]
856,requiring,required,teaching,taught,,I09 [verb_Ving - Ved]
857,requiring,required,including,included,,I09 [verb_Ving - Ved]
858,existing,existed,continuing,continued,,I09 [verb_Ving - Ved]
859,existing,existed,considering,considered,,I09 [verb_Ving - Ved]
860,failing,failed,improving,improved,,I09 [verb_Ving - Ved]
861,failing,failed,losing,lost,"bewildered, trapped, desperate",I09 [verb_Ving - Ved]
862,allowing,allowed,becoming,became,,I09 [verb_Ving - Ved]
863,allowing,allowed,losing,lost,"bewildered, trapped, desperate",I09 [verb_Ving - Ved]
864,following,followed,sending,sent,,I09 [verb_Ving - Ved]
865,following,followed,describing,described,,I09 [verb_Ving - Ved]
866,uniting,united,announcing,announced,,I09 [verb_Ving - Ved]
867,uniting,united,spending,spent,,I09 [verb_Ving - Ved]
868,suffering,suffered,publishing,published,,I09 [verb_Ving - Ved]
869,suffering,suffered,understanding,understood,,I09 [verb_Ving - Ved]
870,developing,developed,reducing,reduced,,I09 [verb_Ving - Ved]
871,developing,developed,deciding,decided,,I09 [verb_Ving - Ved]
872,appearing,appeared,managing,managed,,I09 [verb_Ving - Ved]
873,appearing,appeared,teaching,taught,,I09 [verb_Ving - Ved]
874,performing,performed,continuing,continued,,I09 [verb_Ving - Ved]
875,performing,performed,improving,improved,,I09 [verb_Ving - Ved]
876,adding,added,locating,located,,I09 [verb_Ving - Ved]
877,adding,added,teaching,taught,,I09 [verb_Ving - Ved]
878,operating,operated,considering,considered,,I09 [verb_Ving - Ved]
879,operating,operated,appointing,appointed,,I09 [verb_Ving - Ved]
880,describing,described,receiving,received,,I09 [verb_Ving - Ved]
881,describing,described,uniting,united,,I09 [verb_Ving - Ved]
882,receiving,received,remaining,remained,,I09 [verb_Ving - Ved]
883,receiving,received,spending,spent,,I09 [verb_Ving - Ved]
884,including,included,failing,failed,,I09 [verb_Ving - Ved]
885,including,included,improving,improved,,I09 [verb_Ving - Ved]
886,teaching,taught,considering,considered,,I09 [verb_Ving - Ved]
887,teaching,taught,reducing,reduced,,I09 [verb_Ving - Ved]
888,telling,told,proposing,proposed,,I09 [verb_Ving - Ved]
889,telling,told,representing,represented,,I09 [verb_Ving - Ved]
890,improving,improved,existing,existed,,I09 [verb_Ving - Ved]
891,improving,improved,providing,provided,,I09 [verb_Ving - Ved]
892,announcing,announced,performing,performed,,I09 [verb_Ving - Ved]
893,announcing,announced,receiving,received,,I09 [verb_Ving - Ved]
894,providing,provided,managing,managed,,I09 [verb_Ving - Ved]
895,providing,provided,teaching,taught,,I09 [verb_Ving - Ved]
896,intends,intended,spends,spent,,I10 [verb_3pSg - Ved]
897,intends,intended,expects,expected,,I10 [verb_3pSg - Ved]
898,marries,married,locates,located,,I10 [verb_3pSg - Ved]
899,marries,married,seems,seemed,,I10 [verb_3pSg - Ved]
900,proposes,proposed,continues,continued,,I10 [verb_3pSg - Ved]
901,proposes,proposed,manages,managed,,I10 [verb_3pSg - Ved]
902,develops,developed,hears,heard,,I10 [verb_3pSg - Ved]
903,develops,developed,spends,spent,,I10 [verb_3pSg - Ved]
904,adds,added,locates,located,,I10 [verb_3pSg - Ved]
905,adds,added,marries,married,,I10 [verb_3pSg - Ved]
906,performs,performed,develops,developed,,I10 [verb_3pSg - Ved]
907,performs,performed,replaces,replaced,,I10 [verb_3pSg - Ved]
908,represents,represented,develops,developed,,I10 [verb_3pSg - Ved]
909,represents,represented,hears,heard,,I10 [verb_3pSg - Ved]
910,includes,included,creates,created,,I10 [verb_3pSg - Ved]
911,includes,included,occurs,occurred,,I10 [verb_3pSg - Ved]
912,applies,applied,expects,expected,,I10 [verb_3pSg - Ved]
913,applies,applied,remains,remained,,I10 [verb_3pSg - Ved]
914,consists,consisted,allows,allowed,,I10 [verb_3pSg - Ved]
915,consists,consisted,marries,married,,I10 [verb_3pSg - Ved]
916,continues,continued,expects,expected,,I10 [verb_3pSg - Ved]
917,continues,continued,occurs,occurred,,I10 [verb_3pSg - Ved]
918,loses,lost,intends,intended,,I10 [verb_3pSg - Ved]
919,loses,lost,performs,performed,,I10 [verb_3pSg - Ved]
920,hears,heard,continues,continued,,I10 [verb_3pSg - Ved]
921,hears,heard,refers,referred,,I10 [verb_3pSg - Ved]
922,describes,described,refers,referred,,I10 [verb_3pSg - Ved]
923,describes,described,follows,followed,,I10 [verb_3pSg - Ved]
924,receives,received,adds,added,,I10 [verb_3pSg - Ved]
925,receives,received,includes,included,,I10 [verb_3pSg - Ved]
926,introduces,introduced,publishes,published,,I10 [verb_3pSg - Ved]
927,introduces,introduced,fails,failed,,I10 [verb_3pSg - Ved]
928,operates,operated,establishes,established,,I10 [verb_3pSg - Ved]
929,operates,operated,decides,decided,,I10 [verb_3pSg - Ved]
930,publishes,published,asks,asked,,I10 [verb_3pSg - Ved]
931,publishes,published,refers,referred,,I10 [verb_3pSg - Ved]
932,seems,seemed,tells,told,,I10 [verb_3pSg - Ved]
933,seems,seemed,represents,represented,,I10 [verb_3pSg - Ved]
934,occurs,occurred,receives,received,,I10 [verb_3pSg - Ved]
935,occurs,occurred,performs,performed,,I10 [verb_3pSg - Ved]
936,manages,managed,relates,related,,I10 [verb_3pSg - Ved]
937,manages,managed,considers,considered,,I10 [verb_3pSg - Ved]
938,allows,allowed,happens,happened,,I10 [verb_3pSg - Ved]
939,allows,allowed,operates,operated,,I10 [verb_3pSg - Ved]
940,becomes,became,loses,lost,"bewildered, trapped, desperate",I10 [verb_3pSg - Ved]
941,becomes,became,receives,received,,I10 [verb_3pSg - Ved]
942,asks,asked,spends,spent,,I10 [verb_3pSg - Ved]
943,asks,asked,occurs,occurred,,I10 [verb_3pSg - Ved]
944,contains,contained,appoints,appointed,,I10 [verb_3pSg - Ved]
945,contains,contained,manages,managed,,I10 [verb_3pSg - Ved]
946,follows,followed,intends,intended,,I10 [verb_3pSg - Ved]
947,follows,followed,expects,expected,,I10 [verb_3pSg - Ved]
948,refers,referred,requires,required,,I10 [verb_3pSg - Ved]
949,refers,referred,replaces,replaced,,I10 [verb_3pSg - Ved]
950,replaces,replaced,tells,told,,I10 [verb_3pSg - Ved]
951,replaces,replaced,adds,added,,I10 [verb_3pSg - Ved]
952,establishes,established,considers,considered,,I10 [verb_3pSg - Ved]
953,establishes,established,fails,failed,,I10 [verb_3pSg - Ved]
954,relates,related,believes,believed,,I10 [verb_3pSg - Ved]
955,relates,related,includes,included,,I10 [verb_3pSg - Ved]
956,tells,told,manages,managed,,I10 [verb_3pSg - Ved]
957,tells,told,provides,provided,,I10 [verb_3pSg - Ved]
958,spends,spent,occurs,occurred,,I10 [verb_3pSg - Ved]
959,spends,spent,announces,announced,,I10 [verb_3pSg - Ved]
960,announces,announced,adds,added,,I10 [verb_3pSg - Ved]
961,announces,announced,performs,performed,,I10 [verb_3pSg - Ved]
962,appoints,appointed,expects,expected,,I10 [verb_3pSg - Ved]
963,appoints,appointed,loses,lost,"bewildered, trapped, desperate",I10 [verb_3pSg - Ved]
964,considers,considered,represents,represented,,I10 [verb_3pSg - Ved]
965,considers,considered,expects,expected,,I10 [verb_3pSg - Ved]
966,expects,expected,describes,described,,I10 [verb_3pSg - Ved]
967,expects,expected,replaces,replaced,,I10 [verb_3pSg - Ved]
968,locates,located,considers,considered,,I10 [verb_3pSg - Ved]
969,locates,located,loses,lost,"bewildered, trapped, desperate",I10 [verb_3pSg - Ved]
970,provides,provided,describes,described,,I10 [verb_3pSg - Ved]
971,provides,provided,considers,considered,,I10 [verb_3pSg - Ved]
972,suggests,suggested,sends,sent,,I10 [verb_3pSg - Ved]
973,suggests,suggested,follows,followed,,I10 [verb_3pSg - Ved]
974,agrees,agreed,appoints,appointed,,I10 [verb_3pSg - Ved]
975,agrees,agreed,continues,continued,,I10 [verb_3pSg - Ved]
976,decides,decided,occurs,occurred,,I10 [verb_3pSg - Ved]
977,decides,decided,expects,expected,,I10 [verb_3pSg - Ved]
978,fails,failed,introduces,introduced,,I10 [verb_3pSg - Ved]
979,fails,failed,happens,happened,,I10 [verb_3pSg - Ved]
980,remains,remained,creates,created,,I10 [verb_3pSg - Ved]
981,remains,remained,suggests,suggested,,I10 [verb_3pSg - Ved]
982,appears,appeared,decides,decided,,I10 [verb_3pSg - Ved]
983,appears,appeared,seems,seemed,,I10 [verb_3pSg - Ved]
984,creates,created,believes,believed,,I10 [verb_3pSg - Ved]
985,creates,created,develops,developed,,I10 [verb_3pSg - Ved]
986,happens,happened,publishes,published,,I10 [verb_3pSg - Ved]
987,happens,happened,involves,involved,,I10 [verb_3pSg - Ved]
988,sends,sent,tells,told,,I10 [verb_3pSg - Ved]
989,sends,sent,applies,applied,,I10 [verb_3pSg - Ved]
990,believes,believed,operates,operated,,I10 [verb_3pSg - Ved]
991,believes,believed,introduces,introduced,,I10 [verb_3pSg - Ved]
992,requires,required,loses,lost,"bewildered, trapped, desperate",I10 [verb_3pSg - Ved]
993,requires,required,involves,involved,,I10 [verb_3pSg - Ved]
994,involves,involved,replaces,replaced,,I10 [verb_3pSg - Ved]
995,involves,involved,manages,managed,,I10 [verb_3pSg - Ved]
996,sleeve,sleeveless,odor,odorless,odourless,D01 [noun+less_reg]
997,sleeve,sleeveless,path,pathless,,D01 [noun+less_reg]
998,thought,thoughtless,home,homeless,,D01 [noun+less_reg]
999,thought,thoughtless,talent,talentless,,D01 [noun+less_reg]
1000,home,homeless,carbon,carbonless,,D01 [noun+less_reg]
1001,home,homeless,meat,meatless,,D01 [noun+less_reg]
1002,death,deathless,effort,effortless,,D01 [noun+less_reg]
1003,death,deathless,faith,faithless,,D01 [noun+less_reg]
1004,gender,genderless,odor,odorless,odourless,D01 [noun+less_reg]
1005,gender,genderless,expression,expressionless,,D01 [noun+less_reg]
1006,child,childless,emotion,emotionless,,D01 [noun+less_reg]
1007,child,childless,hair,hairless,,D01 [noun+less_reg]
1008,tooth,toothless,friend,friendless,,D01 [noun+less_reg]
1009,tooth,toothless,mirth,mirthless,,D01 [noun+less_reg]
1010,money,moneyless,path,pathless,,D01 [noun+less_reg]
1011,money,moneyless,arm,armless,,D01 [noun+less_reg]
1012,wit,witless,talent,talentless,,D01 [noun+less_reg]
1013,wit,witless,breath,breathless,,D01 [noun+less_reg]
1014,meat,meatless,expression,expressionless,,D01 [noun+less_reg]
1015,meat,meatless,error,errorless,,D01 [noun+less_reg]
1016,spine,spineless,ruth,ruthless,,D01 [noun+less_reg]
1017,spine,spineless,child,childless,,D01 [noun+less_reg]
1018,expression,expressionless,emotion,emotionless,,D01 [noun+less_reg]
1019,expression,expressionless,gender,genderless,,D01 [noun+less_reg]
1020,penny,penniless,faith,faithless,,D01 [noun+less_reg]
1021,penny,penniless,home,homeless,,D01 [noun+less_reg]
1022,arm,armless,odor,odorless,odourless,D01 [noun+less_reg]
1023,arm,armless,wit,witless,,D01 [noun+less_reg]
1024,collar,collarless,gender,genderless,,D01 [noun+less_reg]
1025,collar,collarless,friction,frictionless,,D01 [noun+less_reg]
1026,bone,boneless,leg,legless,,D01 [noun+less_reg]
1027,bone,boneless,emotion,emotionless,,D01 [noun+less_reg]
1028,life,lifeless,ruth,ruthless,,D01 [noun+less_reg]
1029,life,lifeless,luck,luckless,,D01 [noun+less_reg]
1030,remorse,remorseless,money,moneyless,,D01 [noun+less_reg]
1031,remorse,remorseless,expression,expressionless,,D01 [noun+less_reg]
1032,luck,luckless,law,lawless,,D01 [noun+less_reg]
1033,luck,luckless,penny,penniless,,D01 [noun+less_reg]
1034,ruth,ruthless,effort,effortless,,D01 [noun+less_reg]
1035,ruth,ruthless,death,deathless,,D01 [noun+less_reg]
1036,guile,guileless,expression,expressionless,,D01 [noun+less_reg]
1037,guile,guileless,penny,penniless,,D01 [noun+less_reg]
1038,passion,passionless,home,homeless,,D01 [noun+less_reg]
1039,passion,passionless,thought,thoughtless,,D01 [noun+less_reg]
1040,friction,frictionless,luck,luckless,,D01 [noun+less_reg]
1041,friction,frictionless,thought,thoughtless,,D01 [noun+less_reg]
1042,sensor,sensorless,passion,passionless,,D01 [noun+less_reg]
1043,sensor,sensorless,meat,meatless,,D01 [noun+less_reg]
1044,friend,friendless,gender,genderless,,D01 [noun+less_reg]
1045,friend,friendless,heir,heirless,,D01 [noun+less_reg]
1046,talent,talentless,tooth,toothless,,D01 [noun+less_reg]
1047,talent,talentless,ego,egoless,,D01 [noun+less_reg]
1048,heart,heartless,money,moneyless,,D01 [noun+less_reg]
1049,heart,heartless,collar,collarless,,D01 [noun+less_reg]
1050,breath,breathless,effort,effortless,,D01 [noun+less_reg]
1051,breath,breathless,thought,thoughtless,,D01 [noun+less_reg]
1052,speech,speechless,friction,frictionless,,D01 [noun+less_reg]
1053,speech,speechless,luck,luckless,,D01 [noun+less_reg]
1054,odor,odorless,collar,collarless,,D01 [noun+less_reg]
1055,odor,odorless,breath,breathless,,D01 [noun+less_reg]
1056,hair,hairless,guilt,guiltless,,D01 [noun+less_reg]
1057,hair,hairless,hair,hairless,,D01 [noun+less_reg]
1058,defence,defenceless,art,artless,,D01 [noun+less_reg]
1059,defence,defenceless,luck,luckless,,D01 [noun+less_reg]
1060,ego,egoless,mirth,mirthless,,D01 [noun+less_reg]
1061,ego,egoless,defence,defenceless,defenseless,D01 [noun+less_reg]
1062,carbon,carbonless,goal,goalless,,D01 [noun+less_reg]
1063,carbon,carbonless,bone,boneless,,D01 [noun+less_reg]
1064,error,errorless,heart,heartless,,D01 [noun+less_reg]
1065,error,errorless,tact,tactless,,D01 [noun+less_reg]
1066,law,lawless,speech,speechless,,D01 [noun+less_reg]
1067,law,lawless,expression,expressionless,,D01 [noun+less_reg]
1068,mirth,mirthless,soul,soulless,,D01 [noun+less_reg]
1069,mirth,mirthless,expression,expressionless,,D01 [noun+less_reg]
1070,goal,goalless,breath,breathless,,D01 [noun+less_reg]
1071,goal,goalless,child,childless,,D01 [noun+less_reg]
1072,faith,faithless,death,deathless,,D01 [noun+less_reg]
1073,faith,faithless,spine,spineless,,D01 [noun+less_reg]
1074,guilt,guiltless,leg,legless,,D01 [noun+less_reg]
1075,guilt,guiltless,home,homeless,,D01 [noun+less_reg]
1076,window,windowless,effort,effortless,,D01 [noun+less_reg]
1077,window,windowless,luck,luckless,,D01 [noun+less_reg]
1078,heir,heirless,bone,boneless,,D01 [noun+less_reg]
1079,heir,heirless,gender,genderless,,D01 [noun+less_reg]
1080,soul,soulless,sensor,sensorless,,D01 [noun+less_reg]
1081,soul,soulless,tact,tactless,,D01 [noun+less_reg]
1082,art,artless,art,artless,,D01 [noun+less_reg]
1083,art,artless,passion,passionless,,D01 [noun+less_reg]
1084,path,pathless,bone,boneless,,D01 [noun+less_reg]
1085,path,pathless,remorse,remorseless,,D01 [noun+less_reg]
1086,emotion,emotionless,collar,collarless,,D01 [noun+less_reg]
1087,emotion,emotionless,heart,heartless,,D01 [noun+less_reg]
1088,leg,legless,path,pathless,,D01 [noun+less_reg]
1089,leg,legless,heart,heartless,,D01 [noun+less_reg]
1090,tact,tactless,tooth,toothless,,D01 [noun+less_reg]
1091,tact,tactless,mirth,mirthless,,D01 [noun+less_reg]
1092,god,godless,heart,heartless,,D01 [noun+less_reg]
1093,god,godless,path,pathless,,D01 [noun+less_reg]
1094,effort,effortless,remorse,remorseless,,D01 [noun+less_reg]
1095,effort,effortless,friend,friendless,,D01 [noun+less_reg]
1096,identified,unidentified,reasonable,unreasonable,,D02 [un+adj_reg]
1097,identified,unidentified,published,unpublished,,D02 [un+adj_reg]
1098,avoidable,unavoidable,available,unavailable,,D02 [un+adj_reg]
1099,avoidable,unavoidable,reasonable,unreasonable,,D02 [un+adj_reg]
1100,related,unrelated,reliable,unreliable,,D02 [un+adj_reg]
1101,related,unrelated,authorized,unauthorized,unauthorised,D02 [un+adj_reg]
1102,available,unavailable,available,unavailable,,D02 [un+adj_reg]
1103,available,unavailable,conditional,unconditional,,D02 [un+adj_reg]
1104,realistic,unrealistic,expected,unexpected,,D02 [un+adj_reg]
1105,realistic,unrealistic,comfortable,uncomfortable,,D02 [un+adj_reg]
1106,aware,unaware,desirable,undesirable,,D02 [un+adj_reg]
1107,aware,unaware,wanted,unwanted,,D02 [un+adj_reg]
1108,affected,unaffected,popular,unpopular,,D02 [un+adj_reg]
1109,affected,unaffected,successful,unsuccessful,,D02 [un+adj_reg]
1110,authorized,unauthorized,happy,unhappy,,D02 [un+adj_reg]
1111,authorized,unauthorized,certain,uncertain,,D02 [un+adj_reg]
1112,forgettable,unforgettable,expected,unexpected,,D02 [un+adj_reg]
1113,forgettable,unforgettable,related,unrelated,,D02 [un+adj_reg]
1114,conscious,unconscious,employed,unemployed,,D02 [un+adj_reg]
1115,conscious,unconscious,forgettable,unforgettable,,D02 [un+adj_reg]
1116,specified,unspecified,lucky,unlucky,,D02 [un+adj_reg]
1117,specified,unspecified,desirable,undesirable,,D02 [un+adj_reg]
1118,veiled,unveiled,employed,unemployed,,D02 [un+adj_reg]
1119,veiled,unveiled,desirable,undesirable,,D02 [un+adj_reg]
1120,biased,unbiased,suitable,unsuitable,,D02 [un+adj_reg]
1121,biased,unbiased,sustainable,unsustainable,,D02 [un+adj_reg]
1122,expected,unexpected,changed,unchanged,,D02 [un+adj_reg]
1123,expected,unexpected,intended,unintended,,D02 [un+adj_reg]
1124,certain,uncertain,biased,unbiased,,D02 [un+adj_reg]
1125,certain,uncertain,sustainable,unsustainable,,D02 [un+adj_reg]
1126,employed,unemployed,certain,uncertain,,D02 [un+adj_reg]
1127,employed,unemployed,intended,unintended,,D02 [un+adj_reg]
1128,conditional,unconditional,identified,unidentified,,D02 [un+adj_reg]
1129,conditional,unconditional,able,unable,"incapable, incompetent, unequal",D02 [un+adj_reg]
1130,lawful,unlawful,able,unable,"incapable, incompetent, unequal",D02 [un+adj_reg]
1131,lawful,unlawful,popular,unpopular,,D02 [un+adj_reg]
1132,restricted,unrestricted,healthy,unhealthy,,D02 [un+adj_reg]
1133,restricted,unrestricted,noticed,unnoticed,,D02 [un+adj_reg]
1134,sustainable,unsustainable,satisfactory,unsatisfactory,,D02 [un+adj_reg]
1135,sustainable,unsustainable,published,unpublished,,D02 [un+adj_reg]
1136,wanted,unwanted,pleasant,unpleasant,,D02 [un+adj_reg]
1137,wanted,unwanted,veiled,unveiled,,D02 [un+adj_reg]
1138,popular,unpopular,lucky,unlucky,,D02 [un+adj_reg]
1139,popular,unpopular,specified,unspecified,,D02 [un+adj_reg]
1140,predictable,unpredictable,happy,unhappy,,D02 [un+adj_reg]
1141,predictable,unpredictable,controlled,uncontrolled,,D02 [un+adj_reg]
1142,satisfactory,unsatisfactory,veiled,unveiled,,D02 [un+adj_reg]
1143,satisfactory,unsatisfactory,avoidable,unavoidable,,D02 [un+adj_reg]
1144,suitable,unsuitable,expected,unexpected,,D02 [un+adj_reg]
1145,suitable,unsuitable,veiled,unveiled,,D02 [un+adj_reg]
1146,lucky,unlucky,realistic,unrealistic,,D02 [un+adj_reg]
1147,lucky,unlucky,fortunate,unfortunate,,D02 [un+adj_reg]
1148,able,unable,sustainable,unsustainable,,D02 [un+adj_reg]
1149,able,unable,acceptable,unacceptable,,D02 [un+adj_reg]
1150,controlled,uncontrolled,reliable,unreliable,,D02 [un+adj_reg]
1151,controlled,uncontrolled,avoidable,unavoidable,,D02 [un+adj_reg]
1152,comfortable,uncomfortable,healthy,unhealthy,,D02 [un+adj_reg]
1153,comfortable,uncomfortable,lucky,unlucky,,D02 [un+adj_reg]
1154,interrupted,uninterrupted,interrupted,uninterrupted,,D02 [un+adj_reg]
1155,interrupted,uninterrupted,able,unable,"incapable, incompetent, unequal",D02 [un+adj_reg]
1156,fortunate,unfortunate,related,unrelated,,D02 [un+adj_reg]
1157,fortunate,unfortunate,desirable,undesirable,,D02 [un+adj_reg]
1158,changed,unchanged,certain,uncertain,,D02 [un+adj_reg]
1159,changed,unchanged,expected,unexpected,,D02 [un+adj_reg]
1160,healthy,unhealthy,healthy,unhealthy,,D02 [un+adj_reg]
1161,healthy,unhealthy,wanted,unwanted,,D02 [un+adj_reg]
1162,reasonable,unreasonable,pleasant,unpleasant,,D02 [un+adj_reg]
1163,reasonable,unreasonable,related,unrelated,,D02 [un+adj_reg]
1164,known,unknown,veiled,unveiled,,D02 [un+adj_reg]
1165,known,unknown,able,unable,"incapable, incompetent, unequal",D02 [un+adj_reg]
1166,successful,unsuccessful,fortunate,unfortunate,,D02 [un+adj_reg]
1167,successful,unsuccessful,authorized,unauthorized,unauthorised,D02 [un+adj_reg]
1168,desirable,undesirable,popular,unpopular,,D02 [un+adj_reg]
1169,desirable,undesirable,related,unrelated,,D02 [un+adj_reg]
1170,reliable,unreliable,restricted,unrestricted,,D02 [un+adj_reg]
1171,reliable,unreliable,popular,unpopular,,D02 [un+adj_reg]
1172,finished,unfinished,fortunate,unfortunate,,D02 [un+adj_reg]
1173,finished,unfinished,sustainable,unsustainable,,D02 [un+adj_reg]
1174,happy,unhappy,wanted,unwanted,,D02 [un+adj_reg]
1175,happy,unhappy,conscious,unconscious,,D02 [un+adj_reg]
1176,believable,unbelievable,known,unknown,,D02 [un+adj_reg]
1177,believable,unbelievable,expected,unexpected,,D02 [un+adj_reg]
1178,resolved,unresolved,restricted,unrestricted,,D02 [un+adj_reg]
1179,resolved,unresolved,specified,unspecified,,D02 [un+adj_reg]
1180,used,unused,comfortable,uncomfortable,,D02 [un+adj_reg]
1181,used,unused,usual,unusual,,D02 [un+adj_reg]
1182,acceptable,unacceptable,identified,unidentified,,D02 [un+adj_reg]
1183,acceptable,unacceptable,avoidable,unavoidable,,D02 [un+adj_reg]
1184,intended,unintended,suitable,unsuitable,,D02 [un+adj_reg]
1185,intended,unintended,available,unavailable,,D02 [un+adj_reg]
1186,noticed,unnoticed,related,unrelated,,D02 [un+adj_reg]
1187,noticed,unnoticed,restricted,unrestricted,,D02 [un+adj_reg]
1188,paid,unpaid,expected,unexpected,,D02 [un+adj_reg]
1189,paid,unpaid,affected,unaffected,,D02 [un+adj_reg]
1190,pleasant,unpleasant,predictable,unpredictable,,D02 [un+adj_reg]
1191,pleasant,unpleasant,conscious,unconscious,,D02 [un+adj_reg]
1192,usual,unusual,reasonable,unreasonable,,D02 [un+adj_reg]
1193,usual,unusual,noticed,unnoticed,,D02 [un+adj_reg]
1194,published,unpublished,related,unrelated,,D02 [un+adj_reg]
1195,published,unpublished,identified,unidentified,,D02 [un+adj_reg]
1196,cultural,culturally,increasing,increasingly,,D03 [adj+ly_reg]
1197,cultural,culturally,different,differently,,D03 [adj+ly_reg]
1198,historical,historically,environmental,environmentally,,D03 [adj+ly_reg]
1199,historical,historically,apparent,apparently,,D03 [adj+ly_reg]
1200,rare,rarely,significant,significantly,,D03 [adj+ly_reg]
1201,rare,rarely,global,globally,,D03 [adj+ly_reg]
1202,decided,decidedly,increasing,increasingly,,D03 [adj+ly_reg]
1203,decided,decidedly,successful,successfully,,D03 [adj+ly_reg]
1204,apparent,apparently,regional,regionally,,D03 [adj+ly_reg]
1205,apparent,apparently,clinical,clinically,,D03 [adj+ly_reg]
1206,beautiful,beautifully,actual,actually,,D03 [adj+ly_reg]
1207,beautiful,beautifully,according,accordingly,,D03 [adj+ly_reg]
1208,political,politically,nice,nicely,,D03 [adj+ly_reg]
1209,political,politically,effective,effectively,,D03 [adj+ly_reg]
1210,virtual,virtually,unique,uniquely,,D03 [adj+ly_reg]
1211,virtual,virtually,effective,effectively,,D03 [adj+ly_reg]
1212,digital,digitally,strong,strongly,,D03 [adj+ly_reg]
1213,digital,digitally,regional,regionally,,D03 [adj+ly_reg]
1214,important,importantly,rare,rarely,,D03 [adj+ly_reg]
1215,important,importantly,actual,actually,,D03 [adj+ly_reg]
1216,unique,uniquely,historical,historically,,D03 [adj+ly_reg]
1217,unique,uniquely,successful,successfully,,D03 [adj+ly_reg]
1218,significant,significantly,environmental,environmentally,,D03 [adj+ly_reg]
1219,significant,significantly,legal,legally,,D03 [adj+ly_reg]
1220,subsequent,subsequently,according,accordingly,,D03 [adj+ly_reg]
1221,subsequent,subsequently,additional,additionally,,D03 [adj+ly_reg]
1222,internal,internally,additional,additionally,,D03 [adj+ly_reg]
1223,internal,internally,popular,popularly,,D03 [adj+ly_reg]
1224,critical,critically,creative,creatively,,D03 [adj+ly_reg]
1225,critical,critically,increasing,increasingly,,D03 [adj+ly_reg]
